0, 0, 0, 0, 1, 13, 2, 0, 0.000976562
0, 0, 0, 0, 1, 13, 4, 0, 0.00341797
0, 0, 0, 0, 1, 13, 6, 0, 0.000488281
0, 0, 0, 0, 1, 15, 2, 0, 0.000488281
0, 0, 0, 0, 1, 15, 4, 0, 0.00170898
0, 0, 0, 0, 1, 15, 6, 0, 0.000244141
0, 0, 0, 0, 3, 9, 2, 0, 0.00012207
0, 0, 0, 0, 3, 9, 4, 0, 0.000427246
0, 0, 0, 0, 3, 9, 6, 0, 6.10352e-05
0, 0, 0, 0, 3, 13, 2, 0, 0.000244141
0, 0, 0, 0, 3, 13, 4, 0, 0.000854492
0, 0, 0, 0, 3, 13, 6, 0, 0.00012207
0, 0, 0, 0, 3, 15, 2, 0, 0.00012207
0, 0, 0, 0, 3, 15, 4, 0, 0.000427246
0, 0, 0, 0, 3, 15, 6, 0, 6.10352e-05
0, 0, 0, 0, 5, 9, 2, 0, 0.000244141
0, 0, 0, 0, 5, 9, 4, 0, 0.000854492
0, 0, 0, 0, 5, 9, 6, 0, 0.00012207
0, 0, 0, 0, 5, 13, 2, 0, 0.000488281
0, 0, 0, 0, 5, 13, 4, 0, 0.00170898
0, 0, 0, 0, 5, 13, 6, 0, 0.000244141
0, 0, 0, 0, 5, 15, 2, 0, 0.000244141
0, 0, 0, 0, 5, 15, 4, 0, 0.000854492
0, 0, 0, 0, 5, 15, 6, 0, 0.00012207
0, 0, 0, 0, 7, 9, 2, 0, 0.000244141
0, 0, 0, 0, 7, 9, 4, 0, 0.000854492
0, 0, 0, 0, 7, 9, 6, 0, 0.00012207
0, 0, 0, 0, 7, 13, 2, 0, 0.000488281
0, 0, 0, 0, 7, 13, 4, 0, 0.00170898
0, 0, 0, 0, 7, 13, 6, 0, 0.000244141
0, 0, 0, 0, 7, 15, 2, 0, 0.000244141
0, 0, 0, 0, 7, 15, 4, 0, 0.000854492
0, 0, 0, 0, 7, 15, 6, 0, 0.00012207
0, 0, 0, 0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 3, 9, 2, 0.000183105
0, 0, 0, 0, 0, 3, 9, 4, 0.000457764
0, 0, 0, 0, 0, 3, 9, 6, 9.15527e-05
0, 0, 0, 0, 0, 3, 11, 2, 0.000183105
0, 0, 0, 0, 0, 3, 11, 4, 0.000457764
0, 0, 0, 0, 0, 3, 11, 6, 9.15527e-05
0, 0, 0, 0, 0, 3, 13, 2, 0.00146484
0, 0, 0, 0, 0, 3, 13, 4, 0.00366211
0, 0, 0, 0, 0, 3, 13, 6, 0.000732422
0, 0, 0, 0, 0, 3, 15, 2, 0.000366211
0, 0, 0, 0, 0, 3, 15, 4, 0.000915527
0, 0, 0, 0, 0, 3, 15, 6, 0.000183105
0, 0, 0, 0, 0, 5, 9, 2, 0.00012207
0, 0, 0, 0, 0, 5, 9, 4, 0.000305176
0, 0, 0, 0, 0, 5, 9, 6, 6.10352e-05
0, 0, 0, 0, 0, 5, 11, 2, 0.00012207
0, 0, 0, 0, 0, 5, 11, 4, 0.000305176
0, 0, 0, 0, 0, 5, 11, 6, 6.10352e-05
0, 0, 0, 0, 0, 5, 13, 2, 0.000976562
0, 0, 0, 0, 0, 5, 13, 4, 0.00244141
0, 0, 0, 0, 0, 5, 13, 6, 0.000488281
0, 0, 0, 0, 0, 5, 15, 2, 0.000244141
0, 0, 0, 0, 0, 5, 15, 4, 0.000610352
0, 0, 0, 0, 0, 5, 15, 6, 0.00012207
0, 0, 0, 0, 0, 7, 9, 2, 6.10352e-05
0, 0, 0, 0, 0, 7, 9, 4, 0.000152588
0, 0, 0, 0, 0, 7, 9, 6, 3.05176e-05
0, 0, 0, 0, 0, 7, 11, 2, 6.10352e-05
0, 0, 0, 0, 0, 7, 11, 4, 0.000152588
0, 0, 0, 0, 0, 7, 11, 6, 3.05176e-05
0, 0, 0, 0, 0, 7, 13, 2, 0.000488281
0, 0, 0, 0, 0, 7, 13, 4, 0.0012207
0, 0, 0, 0, 0, 7, 13, 6, 0.000244141
0, 0, 0, 0, 0, 7, 15, 2, 0.00012207
0, 0, 0, 0, 0, 7, 15, 4, 0.000305176
0, 0, 0, 0, 0, 7, 15, 6, 6.10352e-05
0, 0, 0, 0, 0, 0, 0, 0, 1
2, 0, 0, 0, 0, 0, 1, 9, 0.00219727
4, 0, 0, 0, 0, 0, 1, 9, 0.00219727
6, 0, 0, 0, 0, 0, 1, 9, 0.000732422
2, 0, 0, 0, 0, 0, 1, 11, 0.00146484
4, 0, 0, 0, 0, 0, 1, 11, 0.00146484
6, 0, 0, 0, 0, 0, 1, 11, 0.000488281
2, 0, 0, 0, 0, 0, 1, 13, 0.00292969
4, 0, 0, 0, 0, 0, 1, 13, 0.00292969
6, 0, 0, 0, 0, 0, 1, 13, 0.000976562
2, 0, 0, 0, 0, 0, 1, 15, 0.00219727
4, 0, 0, 0, 0, 0, 1, 15, 0.00219727
6, 0, 0, 0, 0, 0, 1, 15, 0.000732422
2, 0, 0, 0, 0, 0, 3, 9, 0.00109863
4, 0, 0, 0, 0, 0, 3, 9, 0.00109863
6, 0, 0, 0, 0, 0, 3, 9, 0.000366211
2, 0, 0, 0, 0, 0, 3, 11, 0.000732422
4, 0, 0, 0, 0, 0, 3, 11, 0.000732422
6, 0, 0, 0, 0, 0, 3, 11, 0.000244141
2, 0, 0, 0, 0, 0, 3, 13, 0.00146484
4, 0, 0, 0, 0, 0, 3, 13, 0.00146484
6, 0, 0, 0, 0, 0, 3, 13, 0.000488281
2, 0, 0, 0, 0, 0, 3, 15, 0.00109863
4, 0, 0, 0, 0, 0, 3, 15, 0.00109863
6, 0, 0, 0, 0, 0, 3, 15, 0.000366211
2, 0, 0, 0, 0, 0, 7, 9, 0.000549316
4, 0, 0, 0, 0, 0, 7, 9, 0.000549316
6, 0, 0, 0, 0, 0, 7, 9, 0.000183105
2, 0, 0, 0, 0, 0, 7, 11, 0.000366211
4, 0, 0, 0, 0, 0, 7, 11, 0.000366211
6, 0, 0, 0, 0, 0, 7, 11, 0.00012207
2, 0, 0, 0, 0, 0, 7, 13, 0.000732422
4, 0, 0, 0, 0, 0, 7, 13, 0.000732422
6, 0, 0, 0, 0, 0, 7, 13, 0.000244141
2, 0, 0, 0, 0, 0, 7, 15, 0.000549316
4, 0, 0, 0, 0, 0, 7, 15, 0.000549316
6, 0, 0, 0, 0, 0, 7, 15, 0.000183105
0, 0, 0, 0, 0, 0, 0, 0, 1
9, 2, 0, 0, 0, 0, 0, 1, 0.000915527
9, 4, 0, 0, 0, 0, 0, 1, 0.000732422
9, 6, 0, 0, 0, 0, 0, 1, 0.000915527
11, 2, 0, 0, 0, 0, 0, 1, 0.000457764
11, 4, 0, 0, 0, 0, 0, 1, 0.000366211
11, 6, 0, 0, 0, 0, 0, 1, 0.000457764
13, 2, 0, 0, 0, 0, 0, 1, 0.00137329
13, 4, 0, 0, 0, 0, 0, 1, 0.00109863
13, 6, 0, 0, 0, 0, 0, 1, 0.00137329
15, 2, 0, 0, 0, 0, 0, 1, 0.000915527
15, 4, 0, 0, 0, 0, 0, 1, 0.000732422
15, 6, 0, 0, 0, 0, 0, 1, 0.000915527
9, 2, 0, 0, 0, 0, 0, 3, 0.000915527
9, 4, 0, 0, 0, 0, 0, 3, 0.000732422
9, 6, 0, 0, 0, 0, 0, 3, 0.000915527
11, 2, 0, 0, 0, 0, 0, 3, 0.000457764
11, 4, 0, 0, 0, 0, 0, 3, 0.000366211
11, 6, 0, 0, 0, 0, 0, 3, 0.000457764
13, 2, 0, 0, 0, 0, 0, 3, 0.00137329
13, 4, 0, 0, 0, 0, 0, 3, 0.00109863
13, 6, 0, 0, 0, 0, 0, 3, 0.00137329
15, 2, 0, 0, 0, 0, 0, 3, 0.000915527
15, 4, 0, 0, 0, 0, 0, 3, 0.000732422
15, 6, 0, 0, 0, 0, 0, 3, 0.000915527
9, 2, 0, 0, 0, 0, 0, 5, 0.000305176
9, 4, 0, 0, 0, 0, 0, 5, 0.000244141
9, 6, 0, 0, 0, 0, 0, 5, 0.000305176
11, 2, 0, 0, 0, 0, 0, 5, 0.000152588
11, 4, 0, 0, 0, 0, 0, 5, 0.00012207
11, 6, 0, 0, 0, 0, 0, 5, 0.000152588
13, 2, 0, 0, 0, 0, 0, 5, 0.000457764
13, 4, 0, 0, 0, 0, 0, 5, 0.000366211
13, 6, 0, 0, 0, 0, 0, 5, 0.000457764
15, 2, 0, 0, 0, 0, 0, 5, 0.000305176
15, 4, 0, 0, 0, 0, 0, 5, 0.000244141
15, 6, 0, 0, 0, 0, 0, 5, 0.000305176
9, 2, 0, 0, 0, 0, 0, 7, 0.0012207
9, 4, 0, 0, 0, 0, 0, 7, 0.000976562
9, 6, 0, 0, 0, 0, 0, 7, 0.0012207
11, 2, 0, 0, 0, 0, 0, 7, 0.000610352
11, 4, 0, 0, 0, 0, 0, 7, 0.000488281
11, 6, 0, 0, 0, 0, 0, 7, 0.000610352
13, 2, 0, 0, 0, 0, 0, 7, 0.00183105
13, 4, 0, 0, 0, 0, 0, 7, 0.00146484
13, 6, 0, 0, 0, 0, 0, 7, 0.00183105
15, 2, 0, 0, 0, 0, 0, 7, 0.0012207
15, 4, 0, 0, 0, 0, 0, 7, 0.000976562
15, 6, 0, 0, 0, 0, 0, 7, 0.0012207
